ground_truth_id,order_id,expected_scenario,expected_outcome,expected_resolution_class,expected_root_cause,expected_human_escalation,expected_ai_investigation,expected_confidence_band,expected_financial_impact,linked_payment_ids,linked_settlement_ids,notes
GT-000363,ORD-000363,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000363","SET-000363","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000364,ORD-000364,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000364","SET-000364","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000365,ORD-000365,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000365","SET-000365","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000366,ORD-000366,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000366","SET-000366","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000367,ORD-000367,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000367","SET-000367","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000368,ORD-000368,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000368","SET-000368","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000369,ORD-000369,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000369","SET-000369","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000370,ORD-000370,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000370","SET-000370","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000371,ORD-000371,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000371","SET-000371","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000372,ORD-000372,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000372","SET-000372","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000373,ORD-000373,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000373","SET-000373","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000374,ORD-000374,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000374","SET-000374","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000375,ORD-000375,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000375","SET-000375","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000376,ORD-000376,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000376","SET-000376","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000377,ORD-000377,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000377","SET-000377","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000378,ORD-000378,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000378","SET-000378","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000379,ORD-000379,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000379","SET-000379","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000380,ORD-000380,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000380","SET-000380","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000381,ORD-000381,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000381","SET-000381","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000382,ORD-000382,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000382","SET-000382","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000383,ORD-000383,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000383","SET-000383","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000384,ORD-000384,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000384","SET-000384","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000385,ORD-000385,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000385","SET-000385","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000386,ORD-000386,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000386","SET-000386","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000387,ORD-000387,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000387","SET-000387","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000388,ORD-000388,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000388","SET-000388","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000389,ORD-000389,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000389","SET-000389","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000390,ORD-000390,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000390","SET-000390","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000391,ORD-000391,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000391","SET-000391","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000392,ORD-000392,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000392","SET-000392","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000393,ORD-000393,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000393","SET-000393","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000394,ORD-000394,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000394","SET-000394","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000395,ORD-000395,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000395","SET-000395","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000396,ORD-000396,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000396","SET-000396","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000397,ORD-000397,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000397","SET-000397","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000398,ORD-000398,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000398","SET-000398","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000399,ORD-000399,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000399","SET-000399","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000400,ORD-000400,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000400","SET-000400","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000401,ORD-000401,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000401","SET-000401","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000402,ORD-000402,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000402","SET-000402","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000403,ORD-000403,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000403","SET-000403","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000404,ORD-000404,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000404","SET-000404","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000405,ORD-000405,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000405","SET-000405","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000406,ORD-000406,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000406","SET-000406","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000407,ORD-000407,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000407","SET-000407","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000408,ORD-000408,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000408","SET-000408","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000409,ORD-000409,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000409","SET-000409","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000410,ORD-000410,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000410","SET-000410","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000411,ORD-000411,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000411","SET-000411","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000412,ORD-000412,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000412","SET-000412","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000413,ORD-000413,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000413","SET-000413","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000414,ORD-000414,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000414","SET-000414","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000415,ORD-000415,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000415","SET-000415","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000416,ORD-000416,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000416","SET-000416","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000417,ORD-000417,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000417","SET-000417","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000418,ORD-000418,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000418","SET-000418","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000419,ORD-000419,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000419","SET-000419","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000420,ORD-000420,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000420","SET-000420","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000421,ORD-000421,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000421","SET-000421","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000422,ORD-000422,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000422","SET-000422","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000423,ORD-000423,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000423","SET-000423","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000424,ORD-000424,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000424","SET-000424","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000425,ORD-000425,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000425","SET-000425","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000426,ORD-000426,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000426","SET-000426","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000427,ORD-000427,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000427","SET-000427","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000428,ORD-000428,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000428","SET-000428","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000429,ORD-000429,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000429","SET-000429","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000430,ORD-000430,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000430","SET-000430","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000431,ORD-000431,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000431","SET-000431","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000432,ORD-000432,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000432","SET-000432","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000433,ORD-000433,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000433","SET-000433","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000434,ORD-000434,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000434","SET-000434","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000435,ORD-000435,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000435","SET-000435","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000436,ORD-000436,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000436","SET-000436","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000437,ORD-000437,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000437","SET-000437","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000438,ORD-000438,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000438","SET-000438","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000439,ORD-000439,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000439","SET-000439","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000440,ORD-000440,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000440","SET-000440","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000441,ORD-000441,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000441","SET-000441","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000442,ORD-000442,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000442","SET-000442","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000443,ORD-000443,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000443","SET-000443","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000444,ORD-000444,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000444","SET-000444","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000445,ORD-000445,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000445","SET-000445","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000446,ORD-000446,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000446","SET-000446","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000447,ORD-000447,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000447","SET-000447","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000448,ORD-000448,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000448","SET-000448","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000449,ORD-000449,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000449","SET-000449","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000450,ORD-000450,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000450","SET-000450","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000451,ORD-000451,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000451","SET-000451","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000452,ORD-000452,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000452","SET-000452","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000453,ORD-000453,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000453","SET-000453","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000454,ORD-000454,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000454","SET-000454","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000455,ORD-000455,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000455","SET-000455","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000456,ORD-000456,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000456","SET-000456","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
GT-000457,ORD-000457,EXACT_MATCH,MATCHED,AUTO_RESOLVED,EXACT_1TO1_MATCH_VERIFIED,False,False,HIGH,0.00,"PAY-000457","SET-000457","Standard exact 1:1 match across order, payment, settlement, and invoice within T+1 SLA."
